Date,FarmName,Plot Area in m2,Activity,Image_url,sequence of visit,tillage,DAP(kg),MOP(kg),SEED,GERMINATION VALUE(%),Channels Constructed,Sprinker installed,Irrigation Done,Seed Variety,Activity image,Growth Stage/Alert,Weeding,Soil,Severity,Weeding Done,Fertilization Done,Tiller value
01/07/2024,Rajendra3,661,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
01/07/2024,Dev prakash3,728,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
01/07/2024,Rajendra1,389,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
01/07/2024,Jaydev3,952,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
01/07/2024,Jaydev2,389,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
01/07/2024,Jaydev1,444,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
01/07/2024,Rakesh7,45,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
02/07/2024,Charandas1,1224,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,80
02/07/2024,Charandas2,1620,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
02/07/2024,Charandas3,997,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,80
02/07/2024,Charandas4,862,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
02/07/2024,Charandas5,1249,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
02/07/2024,Charandas6,3681,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
02/07/2024,Charandas7,386,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
02/07/2024,Charandas8,981,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
02/07/2024,Charandas9,338,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,86
02/07/2024,Charandas10,1436,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
02/07/2024,Charandas11,1382,Intercultural(weeding operation),,,,,,,,,,,,,,,,,TRUE,,
02/07/2024,Charandas12,1227,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
02/07/2024,Charandas13,396,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
02/07/2024,Charandas14,776,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
02/07/2024,Charandas15,1013,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
02/07/2024,Charandas16,164,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
02/07/2024,Charandas17,2781,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
02/07/2024,Charandas18,938,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
02/07/2024,Charandas19,658,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,80
02/07/2024,Charandas20,3291,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
02/07/2024,Nain singh1,2685,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
02/07/2024,Nain singh2,2792,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
02/07/2024,Nain singh3,773,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
02/07/2024,Nain singh4,3355,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
02/07/2024,Ramesh1,4710,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
02/07/2024,Ramesh2,634,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
02/07/2024,Ramesh3,809,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
02/07/2024,Ramesh4,917,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
04/07/2024,Charandas1,1224,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,80
04/07/2024,Charandas2,1620,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
04/07/2024,Charandas3,997,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,80
04/07/2024,Charandas4,862,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
04/07/2024,Charandas5,1249,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
04/07/2024,Charandas6,3681,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
04/07/2024,Charandas7,386,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
04/07/2024,Charandas8,981,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
04/07/2024,Charandas9,338,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,86
04/07/2024,Charandas10,1436,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
04/07/2024,Charandas11,1382,Intercultural(weeding operation),,,,,,,,,,,,,,,,,TRUE,,
04/07/2024,Charandas12,1227,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
04/07/2024,Charandas13,396,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
04/07/2024,Charandas14,776,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
04/07/2024,Charandas15,1013,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
04/07/2024,Charandas16,164,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
04/07/2024,Charandas17,2781,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
04/07/2024,Charandas18,938,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
04/07/2024,Charandas19,658,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,80
04/07/2024,Charandas20,3291,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
04/07/2024,Nain singh1,2685,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
04/07/2024,Nain singh2,2792,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
04/07/2024,Nain singh3,773,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
04/07/2024,Nain singh4,3355,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
04/07/2024,Ramesh1,4710,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
04/07/2024,Ramesh2,634,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
04/07/2024,Ramesh3,809,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
04/07/2024,Ramesh4,917,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
03/07/2024,Rakesh1,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
03/07/2024,Rakesh2,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
03/07/2024,Rakesh3,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
03/07/2024,Rakesh4,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
03/07/2024,Rakesh5,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
03/07/2024,Rakesh6,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
03/07/2024,Rakesh7,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
03/07/2024,Rakesh8,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
03/07/2024,Rakesh9,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
03/07/2024,Rakesh10,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
03/07/2024,Rakesh11,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
03/07/2024,Rajendra1,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
03/07/2024,Rajendra2,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
03/07/2024,Rajendra3,,Intercultural(weeding operation),,,,,,,,,,,,,,,,,,,
03/07/2024,Rajendra4,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
03/07/2024,Rajendra5,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
03/07/2024,Rajendra6,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
03/07/2024,Rajendra7,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
03/07/2024,Rajendra8,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
03/07/2024,Dinesh1,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
03/07/2024,Dinesh2,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
03/07/2024,Jaydev1,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
03/07/2024,Jaydev2,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
03/07/2024,Jaydev3,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
03/07/2024,Dev prakash1,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
03/07/2024,Dev prakash2,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
03/07/2024,Dev prakash3,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
03/07/2024,Dev prakash4,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
04/07/2024,Mahendra1,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
03/07/2024,Somdev1,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
03/07/2024,Jagdev1,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
05/07/2024,Rakesh1,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
05/07/2024,Rakesh2,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
05/07/2024,Rakesh3,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
05/07/2024,Rakesh4,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
05/07/2024,Rakesh5,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
05/07/2024,Rakesh6,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
05/07/2024,Rakesh7,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
05/07/2024,Rakesh8,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
05/07/2024,Rakesh9,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
05/07/2024,Rakesh10,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
05/07/2024,Rakesh11,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
05/07/2024,Rajendra1,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
05/07/2024,Rajendra2,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
05/07/2024,Rajendra3,,Intercultural(weeding operation),,,,,,,,,,,,,,,,,,,
05/07/2024,Rajendra4,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
05/07/2024,Rajendra5,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
05/07/2024,Rajendra6,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
05/07/2024,Rajendra7,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
05/07/2024,Rajendra8,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
05/07/2024,Dinesh1,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
05/07/2024,Dinesh2,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
05/07/2024,Jaydev1,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
05/07/2024,Jaydev2,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
05/07/2024,Jaydev3,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
05/07/2024,Dev prakash1,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
05/07/2024,Dev prakash2,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
05/07/2024,Dev prakash3,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
05/07/2024,Dev prakash4,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
06/07/2024,Mahendra1,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
05/07/2024,Somdev1,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
05/07/2024,Jagdev1,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
06/07/2024,Charandas1,1224,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,80
06/07/2024,Charandas2,1620,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
06/07/2024,Charandas3,997,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,80
06/07/2024,Charandas4,862,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
06/07/2024,Charandas5,1249,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
06/07/2024,Charandas6,3681,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
06/07/2024,Charandas7,386,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
06/07/2024,Charandas8,981,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
06/07/2024,Charandas9,338,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,86
06/07/2024,Charandas10,1436,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
06/07/2024,Charandas11,1382,Intercultural(weeding operation),,,,,,,,,,,,,,,,,TRUE,,
06/07/2024,Charandas12,1227,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
06/07/2024,Charandas13,396,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
06/07/2024,Charandas14,776,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
06/07/2024,Charandas15,1013,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
06/07/2024,Charandas16,164,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
06/07/2024,Charandas17,2781,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
06/07/2024,Charandas18,938,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
06/07/2024,Charandas19,658,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,80
06/07/2024,Charandas20,3291,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
06/07/2024,Nain singh1,2685,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
06/07/2024,Nain singh2,2792,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
06/07/2024,Nain singh3,773,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
06/07/2024,Nain singh4,3355,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
06/07/2024,Ramesh1,4710,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
06/07/2024,Ramesh2,634,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
06/07/2024,Ramesh3,809,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
06/07/2024,Ramesh4,917,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
08/07/2024,Rakesh1,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
08/07/2024,Rakesh2,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
08/07/2024,Rakesh3,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
08/07/2024,Rakesh4,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
08/07/2024,Rakesh5,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
08/07/2024,Rakesh6,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
08/07/2024,Rakesh7,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
08/07/2024,Rakesh8,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
08/07/2024,Rakesh9,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
08/07/2024,Rakesh10,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
08/07/2024,Rakesh11,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
08/07/2024,Rajendra1,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
08/07/2024,Rajendra2,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
08/07/2024,Rajendra3,,Intercultural(weeding operation),,,,,,,,,,,,,,,,,,,
08/07/2024,Rajendra4,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
08/07/2024,Rajendra5,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
08/07/2024,Rajendra6,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
08/07/2024,Rajendra7,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
08/07/2024,Rajendra8,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
08/07/2024,Dinesh1,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
08/07/2024,Dinesh2,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
08/07/2024,Jaydev1,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
08/07/2024,Jaydev2,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
08/07/2024,Jaydev3,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
08/07/2024,Dev prakash1,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
08/07/2024,Dev prakash2,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
08/07/2024,Dev prakash3,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
08/07/2024,Dev prakash4,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
08/07/2024,Somdev1,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
08/07/2024,Jagdev1,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
08/07/2024,Mahendra1,,Crop monitoring observation,,,,,,,,,,,,,,,,,,,
09/07/2024,Charandas1,1224,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,80
09/07/2024,Charandas2,1620,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
09/07/2024,Charandas3,997,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,80
09/07/2024,Charandas4,862,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
09/07/2024,Charandas5,1249,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
09/07/2024,Charandas6,3681,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
09/07/2024,Charandas7,386,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
09/07/2024,Charandas8,981,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
09/07/2024,Charandas9,338,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,86
09/07/2024,Charandas10,1436,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
09/07/2024,Charandas11,1382,Intercultural(weeding operation),,,,,,,,,,,,,,,,,TRUE,,
09/07/2024,Charandas12,1227,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
09/07/2024,Charandas13,396,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
09/07/2024,Charandas14,776,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
09/07/2024,Charandas15,1013,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
09/07/2024,Charandas16,164,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
09/07/2024,Charandas17,2781,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
09/07/2024,Charandas18,938,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
09/07/2024,Charandas19,658,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,80
09/07/2024,Charandas20,3291,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
09/07/2024,Nain singh1,2685,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
09/07/2024,Nain singh2,2792,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
09/07/2024,Nain singh3,773,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
09/07/2024,Nain singh4,3355,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
09/07/2024,Ramesh1,4710,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
09/07/2024,Ramesh2,634,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
09/07/2024,Ramesh3,809,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
09/07/2024,Ramesh4,917,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
10/07/2024,Charandas1,1224,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,80
10/07/2024,Charandas2,1620,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
10/07/2024,Charandas3,997,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,80
10/07/2024,Charandas4,862,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
10/07/2024,Charandas5,1249,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
10/07/2024,Charandas6,3681,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
10/07/2024,Charandas7,386,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
10/07/2024,Charandas8,981,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
10/07/2024,Charandas9,338,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,86
10/07/2024,Charandas10,1436,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
10/07/2024,Charandas11,1382,Intercultural(weeding operation),,,,,,,,,,,,,,,,,TRUE,,
10/07/2024,Charandas12,1227,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
10/07/2024,Charandas13,396,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
10/07/2024,Charandas14,776,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
10/07/2024,Charandas15,1013,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
10/07/2024,Charandas16,164,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
10/07/2024,Charandas17,2781,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
10/07/2024,Charandas18,938,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
10/07/2024,Charandas19,658,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,80
10/07/2024,Charandas20,3291,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
11/07/2024,Nain singh1,2685,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
11/07/2024,Nain singh2,2792,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
11/07/2024,Nain singh3,773,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
11/07/2024,Nain singh4,3355,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
11/07/2024,Rakesh1,,,,,,,,,,,,,,,,,,,,,
11/07/2024,Rakesh2,,,,,,,,,,,,,,,,,,,,,
11/07/2024,Rakesh3,,,,,,,,,,,,,,,,,,,,,
11/07/2024,Rakesh4,,,,,,,,,,,,,,,,,,,,,
11/07/2024,Rakesh5,,,,,,,,,,,,,,,,,,,,,
11/07/2024,Rakesh6,,,,,,,,,,,,,,,,,,,,,
11/07/2024,Rakesh7,,,,,,,,,,,,,,,,,,,,,
11/07/2024,Rakesh11,,,,,,,,,,,,,,,,,,,,,
11/07/2024,Ramesh2,,,,,,,,,,,,,,,,,,,,,
11/07/2024,Ramesh3,,,,,,,,,,,,,,,,,,,,,
11/07/2024,Ramesh4,,,,,,,,,,,,,,,,,,,,,
12/07/2024,Dev prakash3,,,,,,,,,,,,,,,,,,,,,
12/07/2024,Jaydev1,,,,,,,,,,,,,,,,,,,,,
12/07/2024,Jaydev2,,,,,,,,,,,,,,,,,,,,,
12/07/2024,Jaydev3,,,,,,,,,,,,,,,,,,,,,
12/07/2024,Dinesh1,,,,,,,,,,,,,,,,,,,,,
12/07/2024,Rajendra4,,,,,,,,,,,,,,,,,,,,,
12/07/2024,Rajendra5,,,,,,,,,,,,,,,,,,,,,
12/07/2024,Rajendra6,,,,,,,,,,,,,,,,,,,,,
12/07/2024,Rajendra7,,,,,,,,,,,,,,,,,,,,,
12/07/2024,Jagdev1,,,,,,,,,,,,,,,,,,,,,
12/07/2024,Somdev1,,,,,,,,,,,,,,,,,,,,,
15/07/2024,Charandas15,,,,,,,,,,,,,,,,,,,,,
15/07/2024,Charandas17,,,,,,,,,,,,,,,,,,,,,
15/07/2024,Rakesh8,,,,,,,,,,,,,,,,,,,,,
15/07/2024,Rakesh9,,,,,,,,,,,,,,,,,,,,,
15/07/2024,Rakesh10,,,,,,,,,,,,,,,,,,,,,
15/07/2024,Rajendra1,,,,,,,,,,,,,,,,,,,,,
15/07/2024,Rajendra2,,,,,,,,,,,,,,,,,,,,,
15/07/2024,Rajendra3,,,,,,,,,,,,,,,,,,,,,
15/07/2024,Dev prakash1,,,,,,,,,,,,,,,,,,,,,
15/07/2024,Dev prakash2,,,,,,,,,,,,,,,,,,,,,
15/07/2024,Dinesh2,,,,,,,,,,,,,,,,,,,,,
15/07/2024,Mahendra1,,,,,,,,,,,,,,,,,,,,,
16/07/2024,Charandas8,,,,,,,,,,,,,,,,,,,,,
16/07/2024,Charandas15,,,,,,,,,,,,,,,,,,,,,
16/07/2024,Charandas17,,,,,,,,,,,,,,,,,,,,,
16/07/2024,Rakesh9,,,,,,,,,,,,,,,,,,,,,
16/07/2024,Rakesh10,,,,,,,,,,,,,,,,,,,,,
16/07/2024,Rajendra1,,,,,,,,,,,,,,,,,,,,,
16/07/2024,Rajendra2,,,,,,,,,,,,,,,,,,,,,
17/07/2024,Rakesh1,,,,,,,,,,,,,,,,,,,,,
17/07/2024,Rakesh2,,,,,,,,,,,,,,,,,,,,,
17/07/2024,Rakesh3,,,,,,,,,,,,,,,,,,,,,
17/07/2024,Rakesh4,,,,,,,,,,,,,,,,,,,,,
17/07/2024,Rakesh5,,,,,,,,,,,,,,,,,,,,,
17/07/2024,Rakesh6,,,,,,,,,,,,,,,,,,,,,
17/07/2024,Rakesh7,,,,,,,,,,,,,,,,,,,,,
17/07/2024,Rakesh8,,,,,,,,,,,,,,,,,,,,,
17/07/2024,Rakesh9,,,,,,,,,,,,,,,,,,,,,
17/07/2024,Rakesh10,,,,,,,,,,,,,,,,,,,,,
17/07/2024,Rakesh11,,,,,,,,,,,,,,,,,,,,,
17/07/2024,Rajendra1,,,,,,,,,,,,,,,,,,,,,
17/07/2024,Rajendra2,,,,,,,,,,,,,,,,,,,,,
17/07/2024,Rajendra3,,,,,,,,,,,,,,,,,,,,,
17/07/2024,Dev prakash4,,,,,,,,,,,,,,,,,,,,,
17/07/2024,Dinesh1,,,,,,,,,,,,,,,,,,,,,
17/07/2024,Dev prakash3,,,,,,,,,,,,,,,,,,,,,
17/07/2024,Jaydev1,,,,,,,,,,,,,,,,,,,,,
17/07/2024,Jaydev2,,,,,,,,,,,,,,,,,,,,,
17/07/2024,Jaydev3,,,,,,,,,,,,,,,,,,,,,
17/07/2024,Rajendra8,,,,,,,,,,,,,,,,,,,,,
17/07/2024,Dev prakash2,,,,,,,,,,,,,,,,,,,,,
17/07/2024,Dinesh2,,,,,,,,,,,,,,,,,,,,,
17/07/2024,Rajendra4,,,,,,,,,,,,,,,,,,,,,
17/07/2024,Rajendra5,,,,,,,,,,,,,,,,,,,,,
17/07/2024,Rajendra6,,,,,,,,,,,,,,,,,,,,,
17/07/2024,Rajendra7,,,,,,,,,,,,,,,,,,,,,
17/07/2024,Jagdev1,,,,,,,,,,,,,,,,,,,,,
17/07/2024,Somdev1,,,,,,,,,,,,,,,,,,,,,
18/07/2024,Charandas1,,,,,,,,,,,,,,,,,,,,,
18/07/2024,Charandas2,,,,,,,,,,,,,,,,,,,,,
18/07/2024,Charandas3,,,,,,,,,,,,,,,,,,,,,
18/07/2024,Charandas4,,,,,,,,,,,,,,,,,,,,,
18/07/2024,Charandas5,,,,,,,,,,,,,,,,,,,,,
18/07/2024,Charandas6,,,,,,,,,,,,,,,,,,,,,
18/07/2024,Charandas7,,,,,,,,,,,,,,,,,,,,,
18/07/2024,Charandas8,,,,,,,,,,,,,,,,,,,,,
18/07/2024,Charandas9,,,,,,,,,,,,,,,,,,,,,
18/07/2024,Charandas10,,,,,,,,,,,,,,,,,,,,,
18/07/2024,Charandas11,,,,,,,,,,,,,,,,,,,,,
18/07/2024,Charandas12,,,,,,,,,,,,,,,,,,,,,
18/07/2024,Charandas13,,,,,,,,,,,,,,,,,,,,,
18/07/2024,Charandas14,,,,,,,,,,,,,,,,,,,,,
18/07/2024,Charandas15,,,,,,,,,,,,,,,,,,,,,
18/07/2024,Charandas16,,,,,,,,,,,,,,,,,,,,,
18/07/2024,Charandas17,,,,,,,,,,,,,,,,,,,,,
